pdf_url,year,journal,id,page
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907354_wo_cover_page-10.pdf',1954,ECONOMETRICA,1907354,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-13.pdf',1953,ECONOMETRICA,1905541,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-14.pdf',1953,ECONOMETRICA,1905541,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-15.pdf',1953,ECONOMETRICA,1905541,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-16.pdf',1953,ECONOMETRICA,1905541,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-18.pdf',1953,ECONOMETRICA,1905541,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-19.pdf',1953,ECONOMETRICA,1905541,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-20.pdf',1953,ECONOMETRICA,1905541,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905541_wo_cover_page-21.pdf',1953,ECONOMETRICA,1905541,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907926_wo_cover_page-2.pdf',1953,ECONOMETRICA,1907926,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1906952_wo_cover_page-8.pdf',1953,ECONOMETRICA,1906952,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1906940_wo_cover_page-4.pdf',1953,ECONOMETRICA,1906940,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-7.pdf',1953,ECONOMETRICA,1905448,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-8.pdf',1953,ECONOMETRICA,1905448,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-10.pdf',1953,ECONOMETRICA,1905448,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-11.pdf',1953,ECONOMETRICA,1905448,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-13.pdf',1953,ECONOMETRICA,1905448,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-14.pdf',1953,ECONOMETRICA,1905448,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-16.pdf',1953,ECONOMETRICA,1905448,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-17.pdf',1953,ECONOMETRICA,1905448,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-18.pdf',1953,ECONOMETRICA,1905448,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-19.pdf',1953,ECONOMETRICA,1905448,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-20.pdf',1953,ECONOMETRICA,1905448,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-22.pdf',1953,ECONOMETRICA,1905448,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-23.pdf',1953,ECONOMETRICA,1905448,23
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-24.pdf',1953,ECONOMETRICA,1905448,24
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-26.pdf',1953,ECONOMETRICA,1905448,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905448_wo_cover_page-27.pdf',1953,ECONOMETRICA,1905448,27
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905542_wo_cover_page-3.pdf',1953,ECONOMETRICA,1905542,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905542_wo_cover_page-4.pdf',1953,ECONOMETRICA,1905542,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905542_wo_cover_page-5.pdf',1953,ECONOMETRICA,1905542,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-3.pdf',1953,ECONOMETRICA,1907922,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-4.pdf',1953,ECONOMETRICA,1907922,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-6.pdf',1953,ECONOMETRICA,1907922,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-11.pdf',1953,ECONOMETRICA,1907922,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-13.pdf',1953,ECONOMETRICA,1907922,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-14.pdf',1953,ECONOMETRICA,1907922,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907922_wo_cover_page-16.pdf',1953,ECONOMETRICA,1907922,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905445_wo_cover_page-4.pdf',1953,ECONOMETRICA,1905445,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905445_wo_cover_page-7.pdf',1953,ECONOMETRICA,1905445,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905445_wo_cover_page-8.pdf',1953,ECONOMETRICA,1905445,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905445_wo_cover_page-15.pdf',1953,ECONOMETRICA,1905445,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905445_wo_cover_page-17.pdf',1953,ECONOMETRICA,1905445,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907923_wo_cover_page-6.pdf',1953,ECONOMETRICA,1907923,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907923_wo_cover_page-8.pdf',1953,ECONOMETRICA,1907923,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905446_wo_cover_page-4.pdf',1953,ECONOMETRICA,1905446,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905446_wo_cover_page-7.pdf',1953,ECONOMETRICA,1905446,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905446_wo_cover_page-11.pdf',1953,ECONOMETRICA,1905446,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905446_wo_cover_page-14.pdf',1953,ECONOMETRICA,1905446,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905446_wo_cover_page-20.pdf',1953,ECONOMETRICA,1905446,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907807_wo_cover_page-5.pdf',1952,ECONOMETRICA,1907807,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907807_wo_cover_page-6.pdf',1952,ECONOMETRICA,1907807,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907807_wo_cover_page-7.pdf',1952,ECONOMETRICA,1907807,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907845_wo_cover_page-5.pdf',1952,ECONOMETRICA,1907845,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907848_wo_cover_page-11.pdf',1952,ECONOMETRICA,1907848,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907848_wo_cover_page-18.pdf',1952,ECONOMETRICA,1907848,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907413_wo_cover_page-13.pdf',1952,ECONOMETRICA,1907413,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-6.pdf',1952,ECONOMETRICA,1907844,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-7.pdf',1952,ECONOMETRICA,1907844,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-14.pdf',1952,ECONOMETRICA,1907844,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-16.pdf',1952,ECONOMETRICA,1907844,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-17.pdf',1952,ECONOMETRICA,1907844,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-20.pdf',1952,ECONOMETRICA,1907844,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-21.pdf',1952,ECONOMETRICA,1907844,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907844_wo_cover_page-22.pdf',1952,ECONOMETRICA,1907844,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-5.pdf',1952,ECONOMETRICA,1907644,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-7.pdf',1952,ECONOMETRICA,1907644,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-9.pdf',1952,ECONOMETRICA,1907644,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-11.pdf',1952,ECONOMETRICA,1907644,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-14.pdf',1952,ECONOMETRICA,1907644,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-15.pdf',1952,ECONOMETRICA,1907644,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-17.pdf',1952,ECONOMETRICA,1907644,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-19.pdf',1952,ECONOMETRICA,1907644,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-21.pdf',1952,ECONOMETRICA,1907644,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-22.pdf',1952,ECONOMETRICA,1907644,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907644_wo_cover_page-23.pdf',1952,ECONOMETRICA,1907644,23
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907409_wo_cover_page-9.pdf',1952,ECONOMETRICA,1907409,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907409_wo_cover_page-10.pdf',1952,ECONOMETRICA,1907409,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907409_wo_cover_page-11.pdf',1952,ECONOMETRICA,1907409,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907643_wo_cover_page-18.pdf',1952,ECONOMETRICA,1907643,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907643_wo_cover_page-20.pdf',1952,ECONOMETRICA,1907643,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907643_wo_cover_page-21.pdf',1952,ECONOMETRICA,1907643,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907643_wo_cover_page-22.pdf',1952,ECONOMETRICA,1907643,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907643_wo_cover_page-27.pdf',1952,ECONOMETRICA,1907643,27
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907643_wo_cover_page-30.pdf',1952,ECONOMETRICA,1907643,30
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907846_wo_cover_page-2.pdf',1952,ECONOMETRICA,1907846,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907846_wo_cover_page-9.pdf',1952,ECONOMETRICA,1907846,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907846_wo_cover_page-10.pdf',1952,ECONOMETRICA,1907846,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907846_wo_cover_page-11.pdf',1952,ECONOMETRICA,1907846,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907411_wo_cover_page-1.pdf',1952,ECONOMETRICA,1907411,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-4.pdf',1952,ECONOMETRICA,1907806,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-5.pdf',1952,ECONOMETRICA,1907806,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-6.pdf',1952,ECONOMETRICA,1907806,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-7.pdf',1952,ECONOMETRICA,1907806,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-9.pdf',1952,ECONOMETRICA,1907806,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-12.pdf',1952,ECONOMETRICA,1907806,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-13.pdf',1952,ECONOMETRICA,1907806,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-14.pdf',1952,ECONOMETRICA,1907806,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-17.pdf',1952,ECONOMETRICA,1907806,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-18.pdf',1952,ECONOMETRICA,1907806,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-20.pdf',1952,ECONOMETRICA,1907806,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-21.pdf',1952,ECONOMETRICA,1907806,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-22.pdf',1952,ECONOMETRICA,1907806,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907806_wo_cover_page-23.pdf',1952,ECONOMETRICA,1907806,23
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907804_wo_cover_page-19.pdf',1952,ECONOMETRICA,1907804,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907410_wo_cover_page-17.pdf',1952,ECONOMETRICA,1907410,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907465_wo_cover_page-26.pdf',1951,ECONOMETRICA,1907465,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907466_wo_cover_page-6.pdf',1951,ECONOMETRICA,1907466,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907466_wo_cover_page-8.pdf',1951,ECONOMETRICA,1907466,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907466_wo_cover_page-10.pdf',1951,ECONOMETRICA,1907466,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907466_wo_cover_page-12.pdf',1951,ECONOMETRICA,1907466,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907466_wo_cover_page-13.pdf',1951,ECONOMETRICA,1907466,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905732_wo_cover_page-2.pdf',1951,ECONOMETRICA,1905732,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905732_wo_cover_page-5.pdf',1951,ECONOMETRICA,1905732,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905732_wo_cover_page-6.pdf',1951,ECONOMETRICA,1905732,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905732_wo_cover_page-8.pdf',1951,ECONOMETRICA,1905732,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905794_wo_cover_page-9.pdf',1950,ECONOMETRICA,1905794,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905794_wo_cover_page-10.pdf',1950,ECONOMETRICA,1905794,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907832_wo_cover_page-15.pdf',1950,ECONOMETRICA,1907832,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905801_wo_cover_page-3.pdf',1950,ECONOMETRICA,1905801,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907833_wo_cover_page-6.pdf',1950,ECONOMETRICA,1907833,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907211_wo_cover_page-1.pdf',1950,ECONOMETRICA,1907211,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907211_wo_cover_page-5.pdf',1950,ECONOMETRICA,1907211,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907211_wo_cover_page-6.pdf',1950,ECONOMETRICA,1907211,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907211_wo_cover_page-7.pdf',1950,ECONOMETRICA,1907211,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907211_wo_cover_page-10.pdf',1950,ECONOMETRICA,1907211,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907211_wo_cover_page-14.pdf',1950,ECONOMETRICA,1907211,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907835_wo_cover_page-10.pdf',1950,ECONOMETRICA,1907835,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907212_wo_cover_page-3.pdf',1950,ECONOMETRICA,1907212,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907212_wo_cover_page-4.pdf',1950,ECONOMETRICA,1907212,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907212_wo_cover_page-6.pdf',1950,ECONOMETRICA,1907212,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907266_wo_cover_page-6.pdf',1950,ECONOMETRICA,1907266,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907297_wo_cover_page-1.pdf',1949,ECONOMETRICA,1907297,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907294_wo_cover_page-17.pdf',1949,ECONOMETRICA,1907294,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907301_wo_cover_page-3.pdf',1949,ECONOMETRICA,1907301,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907314_wo_cover_page-3.pdf',1949,ECONOMETRICA,1907314,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907314_wo_cover_page-4.pdf',1949,ECONOMETRICA,1907314,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907310_wo_cover_page-29.pdf',1949,ECONOMETRICA,1907310,29
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907310_wo_cover_page-31.pdf',1949,ECONOMETRICA,1907310,31
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907312_wo_cover_page-3.pdf',1949,ECONOMETRICA,1907312,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907312_wo_cover_page-5.pdf',1949,ECONOMETRICA,1907312,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905525_wo_cover_page-21.pdf',1949,ECONOMETRICA,1905525,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907291_wo_cover_page-6.pdf',1949,ECONOMETRICA,1907291,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907291_wo_cover_page-7.pdf',1949,ECONOMETRICA,1907291,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907291_wo_cover_page-8.pdf',1949,ECONOMETRICA,1907291,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907291_wo_cover_page-9.pdf',1949,ECONOMETRICA,1907291,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-7.pdf',1949,ECONOMETRICA,1905688,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-13.pdf',1949,ECONOMETRICA,1905688,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-14.pdf',1949,ECONOMETRICA,1905688,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-17.pdf',1949,ECONOMETRICA,1905688,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-18.pdf',1949,ECONOMETRICA,1905688,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-19.pdf',1949,ECONOMETRICA,1905688,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-20.pdf',1949,ECONOMETRICA,1905688,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-21.pdf',1949,ECONOMETRICA,1905688,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-25.pdf',1949,ECONOMETRICA,1905688,25
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-27.pdf',1949,ECONOMETRICA,1905688,27
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-28.pdf',1949,ECONOMETRICA,1905688,28
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905688_wo_cover_page-31.pdf',1949,ECONOMETRICA,1905688,31
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905522_wo_cover_page-5.pdf',1949,ECONOMETRICA,1905522,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1912132_wo_cover_page-14.pdf',1949,ECONOMETRICA,1912132,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1912132_wo_cover_page-22.pdf',1949,ECONOMETRICA,1912132,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907309_wo_cover_page-2.pdf',1949,ECONOMETRICA,1907309,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907309_wo_cover_page-6.pdf',1949,ECONOMETRICA,1907309,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907309_wo_cover_page-7.pdf',1949,ECONOMETRICA,1907309,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907309_wo_cover_page-8.pdf',1949,ECONOMETRICA,1907309,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907279_wo_cover_page-7.pdf',1948,ECONOMETRICA,1907279,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907232_wo_cover_page-2.pdf',1948,ECONOMETRICA,1907232,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907232_wo_cover_page-3.pdf',1948,ECONOMETRICA,1907232,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909271_wo_cover_page-3.pdf',1948,ECONOMETRICA,1909271,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909271_wo_cover_page-4.pdf',1948,ECONOMETRICA,1909271,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909273_wo_cover_page-2.pdf',1948,ECONOMETRICA,1909273,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909273_wo_cover_page-3.pdf',1948,ECONOMETRICA,1909273,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907278_wo_cover_page-16.pdf',1948,ECONOMETRICA,1907278,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905812_wo_cover_page-14.pdf',1947,ECONOMETRICA,1905812,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905812_wo_cover_page-18.pdf',1947,ECONOMETRICA,1905812,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905812_wo_cover_page-19.pdf',1947,ECONOMETRICA,1905812,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905812_wo_cover_page-20.pdf',1947,ECONOMETRICA,1905812,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905812_wo_cover_page-27.pdf',1947,ECONOMETRICA,1905812,27
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905812_wo_cover_page-28.pdf',1947,ECONOMETRICA,1905812,28
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907066_wo_cover_page-21.pdf',1947,ECONOMETRICA,1907066,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907066_wo_cover_page-30.pdf',1947,ECONOMETRICA,1907066,30
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905334_wo_cover_page-7.pdf',1947,ECONOMETRICA,1905334,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905334_wo_cover_page-10.pdf',1947,ECONOMETRICA,1905334,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905334_wo_cover_page-11.pdf',1947,ECONOMETRICA,1905334,11
