pdf_url,year,journal,Answer,id,page
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909444_wo_cover_page-11.pdf',1959,ECTA,1.0,1909444,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909444_wo_cover_page-13.pdf',1959,ECTA,3.0,1909444,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909444_wo_cover_page-14.pdf',1959,ECTA,2.0,1909444,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909444_wo_cover_page-15.pdf',1959,ECTA,1.0,1909444,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-3.pdf',1959,QJE,1.0,1883824,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-5.pdf',1959,QJE,1.0,1883824,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1815061_wo_cover_page-1.pdf',1960,AER,1.0,1815061,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-7.pdf',1959,QJE,1.0,1883824,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-10.pdf',1959,QJE,1.0,1883824,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-16.pdf',1959,QJE,3.0,1883824,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813460_wo_cover_page-4.pdf',1960,AER,1.0,1813460,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813460_wo_cover_page-5.pdf',1960,AER,1.0,1813460,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813460_wo_cover_page-8.pdf',1960,AER,1.0,1813460,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-20.pdf',1959,QJE,1.0,1883824,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-25.pdf',1959,QJE,1.0,1883824,25
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-26.pdf',1959,QJE,1.0,1883824,26
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814228_wo_cover_page-10.pdf',1960,AER,0,1814228,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814228_wo_cover_page-11.pdf',1960,AER,0,1814228,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-33.pdf',1959,QJE,1.0,1883824,33
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880620_wo_cover_page-1.pdf',1959,QJE,1.0,1880620,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880620_wo_cover_page-3.pdf',1959,QJE,1.0,1880620,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883728_wo_cover_page-1.pdf',1959,QJE,1.0,1883728,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883728_wo_cover_page-4.pdf',1959,QJE,1.0,1883728,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909353_wo_cover_page-5.pdf',1959,ECTA,1.0,1909353,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909353_wo_cover_page-9.pdf',1959,ECTA,1.0,1909353,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909353_wo_cover_page-12.pdf',1959,ECTA,1.0,1909353,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909353_wo_cover_page-15.pdf',1959,ECTA,1.0,1909353,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808060_wo_cover_page-15.pdf',1959,AER,1.0,1808060,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808057_wo_cover_page-18.pdf',1959,AER,1.0,1808057,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-1.pdf',1960,AER,1.0,1814229,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-4.pdf',1960,AER,2.0,1814229,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-5.pdf',1960,AER,1.0,1814229,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814229_wo_cover_page-12.pdf',1960,AER,1.0,1814229,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883726_wo_cover_page-2.pdf',1959,QJE,1.0,1883726,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883726_wo_cover_page-3.pdf',1959,QJE,1.0,1883726,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825160_wo_cover_page-13.pdf',1959,JPE,1.0,1825160,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825160_wo_cover_page-14.pdf',1959,JPE,1.0,1825160,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812911_wo_cover_page-10.pdf',1959,AER,1.0,1812911,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825160_wo_cover_page-15.pdf',1959,JPE,1.0,1825160,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825160_wo_cover_page-17.pdf',1959,JPE,2.0,1825160,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825160_wo_cover_page-18.pdf',1959,JPE,1.0,1825160,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-7.pdf',1959,RES,1.0,2296168,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-9.pdf',1959,RES,1.0,2296168,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-13.pdf',1959,RES,1.0,2296168,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-14.pdf',1959,RES,3.0,2296168,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-15.pdf',1959,RES,1.0,2296168,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-16.pdf',1959,RES,3.0,2296168,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-21.pdf',1959,RES,1.0,2296168,21
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296168_wo_cover_page-22.pdf',1959,RES,1.0,2296168,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909471_wo_cover_page-9.pdf',1959,ECTA,1.0,1909471,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909471_wo_cover_page-10.pdf',1959,ECTA,1.0,1909471,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825168_wo_cover_page-1.pdf',1959,JPE,1.0,1825168,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909447_wo_cover_page-0.pdf',1959,ECTA,1.0,1909447,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909447_wo_cover_page-4.pdf',1959,ECTA,1.0,1909447,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909467_wo_cover_page-22.pdf',1959,ECTA,1.0,1909467,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909467_wo_cover_page-23.pdf',1959,ECTA,1.0,1909467,23
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883826_wo_cover_page-9.pdf',1959,QJE,1.0,1883826,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883826_wo_cover_page-14.pdf',1959,QJE,1.0,1883826,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883826_wo_cover_page-22.pdf',1959,QJE,1.0,1883826,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816120_wo_cover_page-19.pdf',1959,AER,1.0,1816120,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826696_wo_cover_page-1.pdf',1959,JPE,1.0,1826696,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826696_wo_cover_page-2.pdf',1959,JPE,1.0,1826696,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826696_wo_cover_page-4.pdf',1959,JPE,1.0,1826696,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826696_wo_cover_page-5.pdf',1959,JPE,1.0,1826696,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826696_wo_cover_page-6.pdf',1959,JPE,1.0,1826696,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826696_wo_cover_page-7.pdf',1959,JPE,1.0,1826696,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-2.pdf',1959,JPE,1.0,1826743,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-5.pdf',1959,JPE,1.0,1826743,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-6.pdf',1959,JPE,1.0,1826743,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-7.pdf',1959,JPE,1.0,1826743,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-8.pdf',1959,JPE,1.0,1826743,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809904_wo_cover_page-12.pdf',1959,AER,1.0,1809904,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809904_wo_cover_page-14.pdf',1959,AER,1.0,1809904,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909468_wo_cover_page-8.pdf',1959,ECTA,1.0,1909468,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1909468_wo_cover_page-9.pdf',1959,ECTA,1.0,1909468,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812911_wo_cover_page-4.pdf',1959,AER,1.0,1812911,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812911_wo_cover_page-11.pdf',1959,AER,1.0,1812911,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812911_wo_cover_page-12.pdf',1959,AER,1.0,1812911,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812911_wo_cover_page-13.pdf',1959,AER,1.0,1812911,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812911_wo_cover_page-19.pdf',1959,AER,1.0,1812911,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883828_wo_cover_page-7.pdf',1959,QJE,1.0,1883828,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883828_wo_cover_page-11.pdf',1959,QJE,1.0,1883828,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883828_wo_cover_page-12.pdf',1959,QJE,1.0,1883828,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883830_wo_cover_page-5.pdf',1959,QJE,1.0,1883830,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883830_wo_cover_page-14.pdf',1959,QJE,1.0,1883830,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883830_wo_cover_page-15.pdf',1959,QJE,1.0,1883830,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813079_wo_cover_page-8.pdf',1959,AER,1.0,1813079,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825166_wo_cover_page-3.pdf',1959,JPE,1.0,1825166,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825166_wo_cover_page-5.pdf',1959,JPE,1.0,1825166,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827445_wo_cover_page-10.pdf',1959,JPE,1.0,1827445,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827445_wo_cover_page-16.pdf',1959,JPE,1.0,1827445,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813076_wo_cover_page-4.pdf',1959,AER,1.0,1813076,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883829_wo_cover_page-4.pdf',1959,QJE,1.0,1883829,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883829_wo_cover_page-7.pdf',1959,QJE,1.0,1883829,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812923_wo_cover_page-6.pdf',1959,AER,1.0,1812923,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809903_wo_cover_page-6.pdf',1959,AER,1.0,1809903,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1809903_wo_cover_page-11.pdf',1959,AER,1.0,1809903,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907777_wo_cover_page-9.pdf',1959,ECTA,1.0,1907777,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907779_wo_cover_page-22.pdf',1959,ECTA,1.0,1907779,22
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825165_wo_cover_page-1.pdf',1959,JPE,1.0,1825165,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827311_wo_cover_page-2.pdf',1959,JPE,1.0,1827311,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826701_wo_cover_page-1.pdf',1959,JPE,1.0,1826701,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826701_wo_cover_page-2.pdf',1959,JPE,1.0,1826701,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816136_wo_cover_page-5.pdf',1959,AER,1.0,1816136,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816136_wo_cover_page-12.pdf',1959,AER,1.0,1816136,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816141_wo_cover_page-16.pdf',1959,AER,1.0,1816141,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816141_wo_cover_page-18.pdf',1959,AER,1.0,1816141,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816141_wo_cover_page-20.pdf',1959,AER,1.0,1816141,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-0.pdf',1959,JPE,1.0,1825163,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-1.pdf',1959,JPE,1.0,1825163,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-5.pdf',1959,JPE,1.0,1825163,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-7.pdf',1959,JPE,1.0,1825163,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-9.pdf',1959,JPE,1.0,1825163,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-10.pdf',1959,JPE,1.0,1825163,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825163_wo_cover_page-12.pdf',1959,JPE,1.0,1825163,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827310_wo_cover_page-1.pdf',1959,JPE,1.0,1827310,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296136_wo_cover_page-1.pdf',1960,RES,1.0,2296136,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907564_wo_cover_page-5.pdf',1960,ECTA,1.0,1907564,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907564_wo_cover_page-6.pdf',1960,ECTA,2.0,1907564,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907564_wo_cover_page-9.pdf',1960,ECTA,1.0,1907564,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907564_wo_cover_page-13.pdf',1960,ECTA,1.0,1907564,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907564_wo_cover_page-14.pdf',1960,ECTA,1.0,1907564,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296244_wo_cover_page-1.pdf',1960,RES,1.0,2296244,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296244_wo_cover_page-3.pdf',1960,RES,1.0,2296244,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296244_wo_cover_page-10.pdf',1960,RES,1.0,2296244,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296244_wo_cover_page-13.pdf',1960,RES,1.0,2296244,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296244_wo_cover_page-19.pdf',1960,RES,1.0,2296244,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296244_wo_cover_page-20.pdf',1960,RES,1.0,2296244,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-3.pdf',1960,ECTA,1.0,1907722,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-8.pdf',1960,ECTA,1.0,1907722,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-10.pdf',1960,ECTA,1.0,1907722,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-11.pdf',1960,ECTA,1.0,1907722,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-13.pdf',1960,ECTA,1.0,1907722,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-16.pdf',1960,ECTA,1.0,1907722,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-17.pdf',1960,ECTA,1.0,1907722,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907722_wo_cover_page-18.pdf',1960,ECTA,2.0,1907722,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907565_wo_cover_page-5.pdf',1960,ECTA,1.0,1907565,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884357_wo_cover_page-0.pdf',1960,QJE,1.0,1884357,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829946_wo_cover_page-2.pdf',1960,JPE,1.0,1829946,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829949_wo_cover_page-1.pdf',1960,JPE,1.0,1829949,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1910135_wo_cover_page-3.pdf',1960,ECTA,1.0,1910135,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1910135_wo_cover_page-6.pdf',1960,ECTA,1.0,1910135,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1910135_wo_cover_page-11.pdf',1960,ECTA,1.0,1910135,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1910135_wo_cover_page-13.pdf',1960,ECTA,1.0,1910135,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829950_wo_cover_page-1.pdf',1960,JPE,1.0,1829950,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1910137_wo_cover_page-4.pdf',1960,ECTA,2.0,1910137,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905294_wo_cover_page-13.pdf',1960,ECTA,1.0,1905294,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905294_wo_cover_page-14.pdf',1960,ECTA,1.0,1905294,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1905294_wo_cover_page-20.pdf',1960,ECTA,1.0,1905294,20
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884358_wo_cover_page-4.pdf',1960,QJE,1.0,1884358,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907570_wo_cover_page-4.pdf',1960,ECTA,1.0,1907570,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907570_wo_cover_page-5.pdf',1960,ECTA,1.0,1907570,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907570_wo_cover_page-7.pdf',1960,ECTA,1.0,1907570,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830007_wo_cover_page-2.pdf',1960,JPE,1.0,1830007,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830013_wo_cover_page-2.pdf',1960,JPE,1.0,1830013,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907725_wo_cover_page-7.pdf',1960,ECTA,1.0,1907725,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907727_wo_cover_page-5.pdf',1960,ECTA,1.0,1907727,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907729_wo_cover_page-2.pdf',1960,ECTA,1.0,1907729,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907731_wo_cover_page-6.pdf',1960,ECTA,1.0,1907731,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827201_wo_cover_page-5.pdf',1960,JPE,3.0,1827201,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827201_wo_cover_page-7.pdf',1960,JPE,1.0,1827201,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827201_wo_cover_page-8.pdf',1960,JPE,1.0,1827201,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827201_wo_cover_page-12.pdf',1960,JPE,1.0,1827201,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907733_wo_cover_page-10.pdf',1960,ECTA,1.0,1907733,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/ECTA_shards/1907734_wo_cover_page-2.pdf',1960,ECTA,1.0,1907734,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884134_wo_cover_page-1.pdf',1960,QJE,1.0,1884134,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884134_wo_cover_page-4.pdf',1960,QJE,1.0,1884134,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884134_wo_cover_page-8.pdf',1960,QJE,1.0,1884134,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884134_wo_cover_page-9.pdf',1960,QJE,1.0,1884134,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884134_wo_cover_page-12.pdf',1960,QJE,1.0,1884134,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829114_wo_cover_page-2.pdf',1960,JPE,1.0,1829114,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-3.pdf',1960,QJE,1.0,1884253,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-4.pdf',1960,QJE,1.0,1884253,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-5.pdf',1960,QJE,1.0,1884253,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-6.pdf',1960,QJE,1.0,1884253,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-7.pdf',1960,QJE,1.0,1884253,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-8.pdf',1960,QJE,1.0,1884253,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-10.pdf',1960,QJE,1.0,1884253,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-11.pdf',1960,QJE,1.0,1884253,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-14.pdf',1960,QJE,1.0,1884253,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884249_wo_cover_page-4.pdf',1960,QJE,1.0,1884249,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884256_wo_cover_page-1.pdf',1960,QJE,1.0,1884256,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884259_wo_cover_page-1.pdf',1960,QJE,1.0,1884259,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830313_wo_cover_page-0.pdf',1960,JPE,1.0,1830313,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830313_wo_cover_page-1.pdf',1960,JPE,1.0,1830313,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830313_wo_cover_page-2.pdf',1960,JPE,1.0,1830313,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830313_wo_cover_page-3.pdf',1960,JPE,1.0,1830313,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830313_wo_cover_page-5.pdf',1960,JPE,2.0,1830313,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814225_wo_cover_page-25.pdf',1960,AER,1.0,1814225,25
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-7.pdf',1960,AER,1.0,1813462,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1813462_wo_cover_page-11.pdf',1960,AER,1.0,1813462,11
