pdf_url,year,journal,Answer,ID,page,Eq_count,Equal_count,Equiv_count,g_count,l_count
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829884_wo_cover_page-20.pdf',1965,JPE,1e,1829884,20,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824804_wo_cover_page-6.pdf',1957,JPE,1e,1824804,6,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828962_wo_cover_page-7.pdf',1964,JPE,e,1828962,7,4,10,0,0,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824804_wo_cover_page-7.pdf',1957,JPE,1e,1824804,7,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828363_wo_cover_page-1.pdf',1964,JPE,1et,1828363,1,15,34,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828359_wo_cover_page-14.pdf',1964,JPE,e1,1828359,14,5,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826698_wo_cover_page-10.pdf',1959,JPE,ef1,1826698,10,6,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825049_wo_cover_page-1.pdf',1945,JPE,te,1825049,1,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827060_wo_cover_page-14.pdf',1946,JPE,1e,1827060,14,1,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829115_wo_cover_page-4.pdf',1960,JPE,1e,1829115,4,3,1,2,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827047_wo_cover_page-3.pdf',1955,JPE,1e,1827047,3,5,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829526_wo_cover_page-5.pdf',1965,JPE,1et,1829526,5,17,17,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828998_wo_cover_page-5.pdf',1962,JPE,1e,1828998,5,6,4,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825301_wo_cover_page-0.pdf',1947,JPE,1e,1825301,0,5,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826198_wo_cover_page-3.pdf',1950,JPE,e,1826198,3,15,8,7,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828359_wo_cover_page-16.pdf',1964,JPE,e1,1828359,16,4,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829886_wo_cover_page-5.pdf',1965,JPE,1e,1829886,5,1,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825301_wo_cover_page-7.pdf',1947,JPE,e,1825301,7,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828857_wo_cover_page-7.pdf',1962,JPE,1e,1828857,7,5,2,0,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824987_wo_cover_page-11.pdf',1954,JPE,1e,1824987,11,4,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824641_wo_cover_page-13.pdf',1942,JPE,e,1824641,13,1,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829103_wo_cover_page-3.pdf',1962,JPE,e,1829103,3,8,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829532_wo_cover_page-3.pdf',1965,JPE,1e,1829532,3,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1861810_wo_cover_page-16.pdf',1962,JPE,ef,1861810,16,6,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828487_wo_cover_page-5.pdf',1964,JPE,1e,1828487,5,4,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826670_wo_cover_page-6.pdf',1958,JPE,1ef,1826670,6,3,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828391_wo_cover_page-8.pdf',1964,JPE,e,1828391,8,13,13,2,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825792_wo_cover_page-7.pdf',1946,JPE,1e,1825792,7,6,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828857_wo_cover_page-17.pdf',1962,JPE,1e,1828857,17,3,4,2,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828983_wo_cover_page-10.pdf',1963,JPE,1e,1828983,10,2,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827129_wo_cover_page-1.pdf',1955,JPE,1e,1827129,1,5,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828488_wo_cover_page-1.pdf',1964,JPE,1e,1828488,1,4,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1833215_wo_cover_page-8.pdf',1958,JPE,1e,1833215,8,1,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826946_wo_cover_page-5.pdf',1958,JPE,e,1826946,5,10,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829498_wo_cover_page-2.pdf',1965,JPE,e1,1829498,2,5,1,0,3,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828440_wo_cover_page-12.pdf',1963,JPE,1e,1828440,12,1,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825303_wo_cover_page-5.pdf',1947,JPE,1e,1825303,5,7,7,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1861737_wo_cover_page-1.pdf',1962,JPE,1e,1861737,1,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825368_wo_cover_page-3.pdf',1955,JPE,1e,1825368,3,8,4,0,0,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1861810_wo_cover_page-26.pdf',1962,JPE,e,1861810,26,4,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824832_wo_cover_page-6.pdf',1957,JPE,1e,1824832,6,4,3,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830010_wo_cover_page-6.pdf',1960,JPE,1e,1830010,6,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826668_wo_cover_page-11.pdf',1958,JPE,1e,1826668,11,10,5,0,1,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827107_wo_cover_page-3.pdf',1954,JPE,eft,1827107,3,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829490_wo_cover_page-1.pdf',1965,JPE,1e,1829490,1,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829042_wo_cover_page-6.pdf',1965,JPE,1e,1829042,6,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826593_wo_cover_page-1.pdf',1943,JPE,1e,1826593,1,15,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828390_wo_cover_page-1.pdf',1964,JPE,1e,1828390,1,4,1,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828375_wo_cover_page-5.pdf',1963,JPE,1e,1828375,5,15,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824987_wo_cover_page-5.pdf',1954,JPE,e1,1824987,5,11,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825073_wo_cover_page-11.pdf',1955,JPE,1ef,1825073,11,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828926_wo_cover_page-0.pdf',1952,JPE,1fe,1828926,0,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828359_wo_cover_page-1.pdf',1964,JPE,1e,1828359,1,3,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829113_wo_cover_page-2.pdf',1960,JPE,1e,1829113,2,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824668_wo_cover_page-9.pdf',1942,JPE,1ef,1824668,9,1,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829263_wo_cover_page-4.pdf',1961,JPE,e1,1829263,4,7,6,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828348_wo_cover_page-1.pdf',1961,JPE,1e,1828348,1,9,14,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828397_wo_cover_page-3.pdf',1964,JPE,1e,1828397,3,3,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826989_wo_cover_page-3.pdf',1958,JPE,e,1826989,3,10,13,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826668_wo_cover_page-6.pdf',1958,JPE,1e,1826668,6,4,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825681_wo_cover_page-22.pdf',1946,JPE,1e,1825681,22,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826408_wo_cover_page-7.pdf',1948,JPE,1ef,1826408,7,10,2,0,7,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824671_wo_cover_page-16.pdf',1942,JPE,1e,1824671,16,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826826_wo_cover_page-5.pdf',1956,JPE,1e,1826826,5,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825164_wo_cover_page-3.pdf',1959,JPE,e,1825164,3,25,0,0,18,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828488_wo_cover_page-0.pdf',1964,JPE,1e,1828488,0,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829497_wo_cover_page-0.pdf',1965,JPE,1e,1829497,0,7,8,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824806_wo_cover_page-9.pdf',1957,JPE,1e,1824806,9,11,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827313_wo_cover_page-6.pdf',1959,JPE,1et,1827313,6,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829014_wo_cover_page-11.pdf',1963,JPE,e,1829014,11,3,0,0,0,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826880_wo_cover_page-8.pdf',1953,JPE,1e1e,1826880,8,5,0,0,0,0
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824211_wo_cover_page-8.pdf,1940,JPE,te,1824211,8,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828885_wo_cover_page-16.pdf',1950,JPE,1e,1828885,16,12,8,0,2,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826989_wo_cover_page-10.pdf',1958,JPE,1e,1826989,10,22,21,1,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826553_wo_cover_page-5.pdf',1949,JPE,1e,1826553,5,8,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825138_wo_cover_page-20.pdf',1957,JPE,e,1825138,20,16,11,0,8,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828998_wo_cover_page-14.pdf',1962,JPE,et1,1828998,14,4,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825964_wo_cover_page-7.pdf',1952,JPE,1e,1825964,7,1,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828427_wo_cover_page-7.pdf',1965,JPE,e,1828427,7,7,4,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827313_wo_cover_page-2.pdf',1959,JPE,e1f,1827313,2,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827271_wo_cover_page-15.pdf',1958,JPE,1te,1827271,15,1,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828440_wo_cover_page-6.pdf',1963,JPE,1e,1828440,6,6,2,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-4.pdf',1959,JPE,1e,1826743,4,14,9,1,0,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828982_wo_cover_page-5.pdf',1963,JPE,1e,1828982,5,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826618_wo_cover_page-8.pdf',1942,JPE,e,1826618,8,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827105_wo_cover_page-3.pdf',1954,JPE,1e,1827105,3,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829103_wo_cover_page-28.pdf',1962,JPE,1e,1829103,28,3,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829534_wo_cover_page-2.pdf',1965,JPE,1e,1829534,2,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1861815_wo_cover_page-2.pdf',1962,JPE,1e,1861815,2,4,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825572_wo_cover_page-2.pdf',1954,JPE,e1,1825572,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1861733_wo_cover_page-6.pdf',1962,JPE,1e,1861733,6,11,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1830008_wo_cover_page-8.pdf',1960,JPE,1e,1830008,8,4,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829537_wo_cover_page-1.pdf',1965,JPE,1e,1829537,1,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829885_wo_cover_page-10.pdf',1965,JPE,ea,1829885,10,26,23,0,3,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824670_wo_cover_page-16.pdf',1942,JPE,e,1824670,16,2,0,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825569_wo_cover_page-9.pdf',1954,JPE,1et,1825569,9,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829104_wo_cover_page-20.pdf',1962,JPE,1e,1829104,20,3,2,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826743_wo_cover_page-3.pdf',1959,JPE,1e,1826743,3,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826105_wo_cover_page-7.pdf',1956,JPE,e,1826105,7,8,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826994_wo_cover_page-0.pdf',1958,JPE,1e,1826994,0,5,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829468_wo_cover_page-1.pdf',1964,JPE,1e,1829468,1,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824834_wo_cover_page-5.pdf',1957,JPE,e1,1824834,5,13,17,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829144_wo_cover_page-6.pdf',1965,JPE,1e,1829144,6,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828721_wo_cover_page-9.pdf',1961,JPE,1e,1828721,9,15,12,0,0,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1861731_wo_cover_page-10.pdf',1962,JPE,e,1861731,10,11,9,0,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828352_wo_cover_page-4.pdf',1961,JPE,1e,1828352,4,7,0,2,4,4
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1824209_wo_cover_page-11.pdf,1940,JPE,1e,1824209,11,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1826045_wo_cover_page-18.pdf',1948,JPE,1fe,1826045,18,3,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1833213_wo_cover_page-10.pdf',1958,JPE,ef,1833213,10,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825569_wo_cover_page-11.pdf',1954,JPE,1e,1825569,11,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1828791_wo_cover_page-8.pdf',1964,JPE,et1,1828791,8,9,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825790_wo_cover_page-12.pdf',1946,JPE,1e,1825790,12,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829143_wo_cover_page-3.pdf',1965,JPE,1e,1829143,3,4,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1827090_wo_cover_page-3.pdf',1950,JPE,1e,1827090,3,5,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1825884_wo_cover_page-11.pdf',1956,JPE,1e,1825884,11,1,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829014_wo_cover_page-9.pdf',1963,JPE,ef,1829014,9,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/JPE_shards/1829534_wo_cover_page-3.pdf',1965,JPE,1e,1829534,3,9,6,0,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883991_wo_cover_page-1.pdf',1969,QJE,1,1883991,1,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885578_wo_cover_page-6.pdf',1967,QJE,1f,1885578,6,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885050_wo_cover_page-20.pdf',1947,QJE,1,1885050,20,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880610_wo_cover_page-1.pdf',1959,QJE,0,1880610,1,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879475_wo_cover_page-15.pdf',1964,QJE,1f,1879475,15,2,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881971_wo_cover_page-13.pdf',1954,QJE,1,1881971,13,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884569_wo_cover_page-30.pdf',1945,QJE,t,1884569,30,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879533_wo_cover_page-0.pdf',1951,QJE,1,1879533,0,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880596_wo_cover_page-9.pdf',1958,QJE,1,1880596,9,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881752_wo_cover_page-32.pdf',1943,QJE,1,1881752,32,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880701_wo_cover_page-19.pdf',1971,QJE,e,1880701,19,19,16,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882247_wo_cover_page-21.pdf',1968,QJE,et,1882247,21,1,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884253_wo_cover_page-17.pdf',1960,QJE,e,1884253,17,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879433_wo_cover_page-1.pdf',1970,QJE,1e,1879433,1,3,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882138_wo_cover_page-5.pdf',1949,QJE,1e,1882138,5,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880538_wo_cover_page-1.pdf',1969,QJE,1e,1880538,1,12,14,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884250_wo_cover_page-13.pdf',1960,QJE,e,1884250,13,9,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880512_wo_cover_page-13.pdf',1965,QJE,1e,1880512,13,2,1,0,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882011_wo_cover_page-9.pdf',1973,QJE,1ef,1882011,9,3,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879426_wo_cover_page-18.pdf',1970,QJE,1e,1879426,18,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885222_wo_cover_page-3.pdf',1973,QJE,e,1885222,3,15,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884635_wo_cover_page-2.pdf',1976,QJE,1e,1884635,2,2,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880643_wo_cover_page-7.pdf',1945,QJE,e,1880643,7,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884809_wo_cover_page-8.pdf',1967,QJE,1ef,1884809,8,4,1,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881843_wo_cover_page-7.pdf',1971,QJE,1e,1881843,7,21,22,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879635_wo_cover_page-4.pdf',1962,QJE,e,1879635,4,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884510_wo_cover_page-3.pdf',1956,QJE,1e,1884510,3,6,5,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881974_wo_cover_page-2.pdf',1954,QJE,e,1881974,2,9,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880492_wo_cover_page-7.pdf',1972,QJE,1e,1880492,7,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884200_wo_cover_page-5.pdf',1961,QJE,1e,1884200,5,5,4,2,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884439_wo_cover_page-8.pdf',1975,QJE,1e,1884439,8,4,2,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880692_wo_cover_page-13.pdf',1966,QJE,1e,1880692,13,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885319_wo_cover_page-2.pdf',1976,QJE,1e,1885319,2,3,5,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882054_wo_cover_page-2.pdf',1972,QJE,1e,1882054,2,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884807_wo_cover_page-11.pdf',1967,QJE,1e,1884807,11,4,3,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884404_wo_cover_page-13.pdf',1963,QJE,1e,1884404,13,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880545_wo_cover_page-18.pdf',1964,QJE,1e,1880545,18,12,14,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879672_wo_cover_page-6.pdf',1967,QJE,1e,1879672,6,8,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882917_wo_cover_page-20.pdf',1966,QJE,1e,1882917,20,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885309_wo_cover_page-12.pdf',1952,QJE,1e,1885309,12,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880800_wo_cover_page-3.pdf',1972,QJE,e,1880800,3,8,10,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882076_wo_cover_page-22.pdf',1952,QJE,ea,1882076,22,7,8,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881948_wo_cover_page-0.pdf',1974,QJE,1e,1881948,0,6,6,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-8.pdf',1969,QJE,ef,1883083,8,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880561_wo_cover_page-10.pdf',1972,QJE,1e,1880561,10,15,8,0,2,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879515_wo_cover_page-3.pdf',1968,QJE,1e,1879515,3,8,3,0,4,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884629_wo_cover_page-13.pdf',1976,QJE,e,1884629,13,5,2,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880811_wo_cover_page-3.pdf',1972,QJE,1e,1880811,3,11,10,3,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882295_wo_cover_page-9.pdf',1957,QJE,1e,1882295,9,8,4,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885929_wo_cover_page-4.pdf',1971,QJE,e,1885929,4,12,10,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880580_wo_cover_page-8.pdf',1966,QJE,1e,1880580,8,14,12,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881805_wo_cover_page-5.pdf',1974,QJE,1e,1881805,5,3,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883011_wo_cover_page-7.pdf',1970,QJE,1e,1883011,7,1,1,0,0,0
